date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2007-08-19,602,ee5a3d733d4867441effc013e608b8a6f9541b2b,215194867d970f519b0327ddc6bde1456cb9b7f8,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J603+K603+L603+M603+N603,=O603+P603,=((Q603/(R603+R602)))*100,,0,,"[]"
2007-08-19,603,be4480ecf5b7f148f6cb47b570fbd5d4edeb6970,ee5a3d733d4867441effc013e608b8a6f9541b2b,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J604+K604+L604+M604+N604,=O604+P604,=((Q604/(R604+R603)))*100,,0,,"[]"
2007-08-22,604,7f371462fb3698b1f82d917392467775689238a7,be4480ecf5b7f148f6cb47b570fbd5d4edeb6970,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J605+K605+L605+M605+N605,=O605+P605,=((Q605/(R605+R604)))*100,,1,,"[]"
2007-08-22,605,fc66befd185aba3e4a56535371f9bd7fd99f817d,7f371462fb3698b1f82d917392467775689238a7,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J606+K606+L606+M606+N606,=O606+P606,=((Q606/(R606+R605)))*100,,0,,"[]"
2007-08-22,606,5c57a09abd7ffaca12abd2648ec5466f5c9759c0,fc66befd185aba3e4a56535371f9bd7fd99f817d,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J607+K607+L607+M607+N607,=O607+P607,=((Q607/(R607+R606)))*100,,0,,"[]"
2007-08-22,607,15af8175533de58943155ba8f27139bf717517cc,5c57a09abd7ffaca12abd2648ec5466f5c9759c0,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J608+K608+L608+M608+N608,=O608+P608,=((Q608/(R608+R607)))*100,,0,,"[]"
2007-08-22,608,bc2f84fedd7c03447cbb9b512460c9d2ad22e0c3,15af8175533de58943155ba8f27139bf717517cc,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J609+K609+L609+M609+N609,=O609+P609,=((Q609/(R609+R608)))*100,,0,,"[]"
2007-08-22,609,8d37e1e8c58793ad1aa13adc348fd06b00596f0b,bc2f84fedd7c03447cbb9b512460c9d2ad22e0c3,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J610+K610+L610+M610+N610,=O610+P610,=((Q610/(R610+R609)))*100,,0,,"[]"
2007-08-22,610,6dd0f67c94c26cedeec96d071c9cc00d2304812d,8d37e1e8c58793ad1aa13adc348fd06b00596f0b,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J611+K611+L611+M611+N611,=O611+P611,=((Q611/(R611+R610)))*100,,0,,"[]"
2007-08-23,611,5a4a8ffdd53058f44079afc7dee4b0e7c77662dc,6dd0f67c94c26cedeec96d071c9cc00d2304812d,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J612+K612+L612+M612+N612,=O612+P612,=((Q612/(R612+R611)))*100,,0,,"[]"
2007-08-23,612,67c33bdf72225b899f604f8533986cee3019b529,5a4a8ffdd53058f44079afc7dee4b0e7c77662dc,"[]","[]","[]","[]","[]",0,0,0,0,0,28,37,=J613+K613+L613+M613+N613,=O613+P613,=((Q613/(R613+R612)))*100,,0,,"[]"
2007-08-28,613,94ab0ad62d3338e2835c87a0f51ee6362738c378,67c33bdf72225b899f604f8533986cee3019b529,"[org.apache.mina.http.codec]","[]","[]","[]","[]",1,0,0,0,0,29,39,=J614+K614+L614+M614+N614,=O614+P614,=((Q614/(R614+R613)))*100,,0,,"[]"
2007-08-28,614,b10442662c682ce838d034a935bbac993662d256,94ab0ad62d3338e2835c87a0f51ee6362738c378,"[]","[]","[]","[]","[]",0,0,0,0,0,29,39,=J615+K615+L615+M615+N615,=O615+P615,=((Q615/(R615+R614)))*100,,0,,"[]"
2007-08-28,615,1dc5135fec0de11f2bea6aa77604d477113da64b,b10442662c682ce838d034a935bbac993662d256,"[org.apache.mina.http.util]","[]","[]","[]","[]",1,0,0,0,0,30,39,=J616+K616+L616+M616+N616,=O616+P616,=((Q616/(R616+R615)))*100,,0,,"[]"
2007-08-28,616,fe4e6c68d9e9a942aa1feaacd41a0db5dce81fba,1dc5135fec0de11f2bea6aa77604d477113da64b,"[org.apache.mina.http.client.ssl,org.apache.mina.http.client]","[]","[]","[]","[]",2,0,0,0,0,32,44,=J617+K617+L617+M617+N617,=O617+P617,=((Q617/(R617+R616)))*100,,0,,"[]"
