date,row,commit,comparedTo,packages added,packages removed,dependency added,dependency removed,class moved,number of packages added,number of packages removed,number of dependencies added,number of dependencies removed,number of moved classes,number of packages,number of dependencies,MTO,A0,A2A,A2A Copy,gap,issueId,prNumber
2013-10-16,528,1325c42e53a3ef23ec07b9ece71714504aea26b6,fd60ec395b951764caaed8a8ebe5bf5bef1eb96f,"[]","[]","[]","[]","[]",0,0,0,0,0,62,235,=J529+K529+L529+M529+N529,=O529+P529,=((Q529/(R529+R528)))*100,,0,TAJO-254,"[]"
2013-10-17,529,95fa2667b12711c7438372ae6e0bcf74f0733f14,1325c42e53a3ef23ec07b9ece71714504aea26b6,"[]","[]","[{name:org.apache.tajo.master,added:[org.apache.tajo.engine.exception]}]","[]","[]",0,0,1,0,0,62,236,=J530+K530+L530+M530+N530,=O530+P530,=((Q530/(R530+R529)))*100,,2,TAJO-260,"[]"
2013-10-17,530,f5a18dbfcf420950ff715d7cc25834036cc7d578,95fa2667b12711c7438372ae6e0bcf74f0733f14,"[]","[]","[]","[]","[]",0,0,0,0,0,62,236,=J531+K531+L531+M531+N531,=O531+P531,=((Q531/(R531+R530)))*100,,0,TAJO-262,"[]"
2013-10-17,531,93b435d28f361a1f6e54b331a6744ed81cde20f6,f5a18dbfcf420950ff715d7cc25834036cc7d578,"[]","[]","[]","[]","[]",0,0,0,0,0,62,236,=J532+K532+L532+M532+N532,=O532+P532,=((Q532/(R532+R531)))*100,,0,TAJO-264,"[]"
2013-10-21,532,d51283284688dfa25550cfe773dfc52391d6b266,93b435d28f361a1f6e54b331a6744ed81cde20f6,"[]","[]","[{name:org.apache.tajo.storage,added:[org.apache.tajo.conf]}]","[]","[]",0,0,1,0,0,62,237,=J533+K533+L533+M533+N533,=O533+P533,=((Q533/(R533+R532)))*100,,0,TAJO-261,"[]"
2013-10-21,533,668fed59561114c96e8120f6705fc5dc5e2a3ffe,d51283284688dfa25550cfe773dfc52391d6b266,"[]","[]","[]","[]","[]",0,0,0,0,0,62,237,=J534+K534+L534+M534+N534,=O534+P534,=((Q534/(R534+R533)))*100,,0,TAJO-267,"[]"
2013-10-22,534,77eff67b043d30813314b13b255b647cec6f529a,668fed59561114c96e8120f6705fc5dc5e2a3ffe,"[]","[]","[]","[]","[]",0,0,0,0,0,62,237,=J535+K535+L535+M535+N535,=O535+P535,=((Q535/(R535+R534)))*100,,2,TAJO-272,"[]"
2013-10-22,535,b55918bd1dc32a1b034bb67a47114a92bce24b48,77eff67b043d30813314b13b255b647cec6f529a,"[]","[]","[]","[]","[]",0,0,0,0,0,62,237,=J536+K536+L536+M536+N536,=O536+P536,=((Q536/(R536+R535)))*100,,1,TAJO-273,"[]"
2013-10-22,536,b8ab8c9fd0f2b77e82c8e3ae0b3d366b8075152d,b55918bd1dc32a1b034bb67a47114a92bce24b48,"[]","[]","[]","[]","[]",0,0,0,0,0,62,237,=J537+K537+L537+M537+N537,=O537+P537,=((Q537/(R537+R536)))*100,,2,,"[]"
2013-10-25,537,5470bcea1ae3ec4c627f7f6fc7efa2c1c19e06cd,b8ab8c9fd0f2b77e82c8e3ae0b3d366b8075152d,"[]","[]","[]","[]","[]",0,0,0,0,0,62,237,=J538+K538+L538+M538+N538,=O538+P538,=((Q538/(R538+R537)))*100,,1,TAJO-275,"[]"
2013-10-27,538,7dc8de2833aec5b2d7b9b25d238775e74165243d,5470bcea1ae3ec4c627f7f6fc7efa2c1c19e06cd,"[org.apache.tajo.storage.annotation]","[org.apache.tajo.storage.json]","[{name:org.apache.tajo.storage.v2,added:[org.apache.tajo.storage.annotation]},{name:org.apache.tajo.storage.rcfile,added:[org.apache.tajo.storage.annotation]},{name:org.apache.tajo.storage,added:[org.apache.tajo.storage.annotation]}]","[{name:org.apache.tajo.catalog,removed:[org.apache.tajo.catalog.statistics]},{name:org.apache.tajo.storage.v2,removed:[org.apache.tajo.catalog]},{name:org.apache.tajo.storage,removed:[org.apache.tajo.json]}]","[]",1,1,3,3,0,62,233,=J539+K539+L539+M539+N539,=O539+P539,=((Q539/(R539+R538)))*100,,0,TAJO-287,"[]"
2013-10-28,539,c0d71913e746f2c930425837a6516cf49d8f80f7,7dc8de2833aec5b2d7b9b25d238775e74165243d,"[]","[]","[]","[]","[]",0,0,0,0,0,62,233,=J540+K540+L540+M540+N540,=O540+P540,=((Q540/(R540+R539)))*100,,0,TAJO-281,"[]"
2013-10-28,540,2f09450442bdbdda2a34f9ad4ec66643344a17fd,c0d71913e746f2c930425837a6516cf49d8f80f7,"[]","[]","[]","[]","[]",0,0,0,0,0,62,233,=J541+K541+L541+M541+N541,=O541+P541,=((Q541/(R541+R540)))*100,,1,TAJO-274,"[]"
2013-10-29,541,3c22d3eba437e9130ee74de8f935c7fc330b1217,2f09450442bdbdda2a34f9ad4ec66643344a17fd,"[org.apache.tajo.storage.fragment]","[org.apache.tajo.storage.annotation]","[{name:org.apache.tajo.client,added:[org.apache.tajo.storage.fragment]},{name:org.apache.tajo.master.querymaster,added:[org.apache.tajo.storage.fragment]},{name:org.apache.tajo.worker,added:[org.apache.tajo.storage.fragment]},{name:org.apache.tajo.engine.planner,added:[org.apache.tajo.storage.fragment,org.apache.tajo.conf]},{name:org.apache.tajo.engine.planner.physical,added:[org.apache.tajo.storage.fragment]},{name:org.apache.tajo.storage,added:[org.apache.tajo.storage.fragment]}]","[{name:org.apache.tajo.engine.query,removed:[org.apache.tajo.storage]},{name:org.apache.tajo.storage.v2,removed:[org.apache.tajo.storage.annotation]},{name:org.apache.tajo.storage.rcfile,removed:[org.apache.tajo.storage.annotation]},{name:org.apache.tajo.storage,removed:[org.apache.tajo.storage.annotation]}]","[org.apache.tajo.storage.fragment.Fragment]",1,1,7,4,1,62,238,=J542+K542+L542+M542+N542,=O542+P542,=((Q542/(R542+R541)))*100,,0,TAJO-287,"[]"
2013-10-31,542,8e6fec0fcb95c24017ee082df44853a222eb9db5,3c22d3eba437e9130ee74de8f935c7fc330b1217,"[]","[]","[]","[]","[]",0,0,0,0,0,62,238,=J543+K543+L543+M543+N543,=O543+P543,=((Q543/(R543+R542)))*100,,1,TAJO-294,"[]"
2013-10-31,543,2186e63b13ecde617cf79e408a13740755637822,8e6fec0fcb95c24017ee082df44853a222eb9db5,"[]","[]","[]","[]","[]",0,0,0,0,0,62,238,=J544+K544+L544+M544+N544,=O544+P544,=((Q544/(R544+R543)))*100,,1,TAJO-285,"[]"
2013-11-01,544,5dbdd26d76786b22aea38bebfa0b5ad460eebddd,2186e63b13ecde617cf79e408a13740755637822,"[]","[]","[]","[]","[]",0,0,0,0,0,62,238,=J545+K545+L545+M545+N545,=O545+P545,=((Q545/(R545+R544)))*100,,0,TAJO-295,"[]"
2013-11-07,545,f4672e10466b361f020c26bad752ca12dc0adf3a,5dbdd26d76786b22aea38bebfa0b5ad460eebddd,"[]","[]","[]","[]","[]",0,0,0,0,0,62,238,=J546+K546+L546+M546+N546,=O546+P546,=((Q546/(R546+R545)))*100,,0,TAJO-297,"[]"
2013-11-13,546,943899360a29fdab2ee1aefa7f1708f5666939c6,f4672e10466b361f020c26bad752ca12dc0adf3a,"[]","[]","[{name:org.apache.tajo.catalog.store,added:[org.apache.tajo.exception]}]","[]","[]",0,0,1,0,0,62,239,=J547+K547+L547+M547+N547,=O547+P547,=((Q547/(R547+R546)))*100,,0,TAJO-16,"[]"
2013-11-15,547,67ae6bc7ac6c99ed0ee203698254d44e1c1cda93,943899360a29fdab2ee1aefa7f1708f5666939c6,"[]","[]","[]","[]","[]",0,0,0,0,0,62,239,=J548+K548+L548+M548+N548,=O548+P548,=((Q548/(R548+R547)))*100,,0,TAJO-309,"[]"
2013-11-17,548,67a4d108321765401bbee04b489262d92bde8ad3,67ae6bc7ac6c99ed0ee203698254d44e1c1cda93,"[]","[]","[]","[]","[]",0,0,0,0,0,62,239,=J549+K549+L549+M549+N549,=O549+P549,=((Q549/(R549+R548)))*100,,0,TAJO-311,"[]"
2013-11-18,549,6e2db3baf86d68ec844a523b5fb2de5d800494c5,67a4d108321765401bbee04b489262d92bde8ad3,"[]","[]","[]","[]","[]",0,0,0,0,0,62,239,=J550+K550+L550+M550+N550,=O550+P550,=((Q550/(R550+R549)))*100,,0,TAJO-310,"[]"
2013-11-18,550,342fd47ffd2a30f4941256ac4a5bc95707004599,6e2db3baf86d68ec844a523b5fb2de5d800494c5,"[org.apache.tajo.jdbc]","[]","[{name:org.apache.tajo.client,added:[org.apache.tajo.jdbc]}]","[{name:org.apache.tajo.client,removed:[org.apache.tajo.storage,org.apache.tajo.datum,org.apache.tajo.storage.fragment,org.apache.tajo.exception]}]","[]",1,0,1,4,0,63,242,=J551+K551+L551+M551+N551,=O551+P551,=((Q551/(R551+R550)))*100,,0,TAJO-176,"[]"
2013-11-18,551,4b12aaafcee7b8849fb9147f0b5b56f0c67d2220,342fd47ffd2a30f4941256ac4a5bc95707004599,"[]","[]","[]","[]","[]",0,0,0,0,0,63,242,=J552+K552+L552+M552+N552,=O552+P552,=((Q552/(R552+R551)))*100,,0,TAJO-313,"[]"
2013-11-21,552,effa7df63627940fe7b7e6c89591795a95cdbb3e,4b12aaafcee7b8849fb9147f0b5b56f0c67d2220,"[]","[]","[]","[{name:org.apache.tajo.storage.rcfile,removed:[org.apache.tajo.storage.exception]}]","[]",0,0,0,1,0,63,241,=J553+K553+L553+M553+N553,=O553+P553,=((Q553/(R553+R552)))*100,,1,TAJO-200,"[]"
2013-11-21,553,a7399577a72319982fd4ad197b792f1db88bf472,effa7df63627940fe7b7e6c89591795a95cdbb3e,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J554+K554+L554+M554+N554,=O554+P554,=((Q554/(R554+R553)))*100,,0,TAJO-320,"[]"
2013-11-22,554,0c1262aed97bd1d3644a695da71ab18c13ebcff0,a7399577a72319982fd4ad197b792f1db88bf472,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J555+K555+L555+M555+N555,=O555+P555,=((Q555/(R555+R554)))*100,,2,TAJO-322,"[]"
2013-11-25,555,303603379c86cf4208fb90781477981bf4d04efb,0c1262aed97bd1d3644a695da71ab18c13ebcff0,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J556+K556+L556+M556+N556,=O556+P556,=((Q556/(R556+R555)))*100,,2,,"[]"
2013-11-25,556,83d40290423c2c6d6fa23c0077c8ad7c079b5d60,303603379c86cf4208fb90781477981bf4d04efb,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J557+K557+L557+M557+N557,=O557+P557,=((Q557/(R557+R556)))*100,,0,,"[]"
2013-11-25,557,67e0d94c4828b014b3b83a6713b172b482b63a6a,83d40290423c2c6d6fa23c0077c8ad7c079b5d60,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J558+K558+L558+M558+N558,=O558+P558,=((Q558/(R558+R557)))*100,,2,TAJO-314,"[]"
2013-11-27,558,b8435e7c2dd9999023cca6040b33427dd886c2ae,67e0d94c4828b014b3b83a6713b172b482b63a6a,"[]","[]","[]","[{name:org.apache.tajo.storage,removed:[org.apache.tajo.datum.protobuf]}]","[]",0,0,0,1,0,63,240,=J559+K559+L559+M559+N559,=O559+P559,=((Q559/(R559+R558)))*100,,0,TAJO-332,"[]"
2013-11-28,559,1f80cd24b7d1005aa6874143c827bde72d55da84,b8435e7c2dd9999023cca6040b33427dd886c2ae,"[]","[]","[]","[]","[]",0,0,0,0,0,63,240,=J560+K560+L560+M560+N560,=O560+P560,=((Q560/(R560+R559)))*100,,0,TAJO-308,"[]"
2013-11-28,560,87437f1718e5e55ca4eb4517fcb3a00707cbc5a9,1f80cd24b7d1005aa6874143c827bde72d55da84,"[]","[]","[{name:org.apache.tajo.webapp,added:[org.apache.tajo.catalog.statistics]}]","[]","[]",0,0,1,0,0,63,241,=J561+K561+L561+M561+N561,=O561+P561,=((Q561/(R561+R560)))*100,,0,TAJO-279,"[]"
2013-11-30,561,f9a6e9ca3dbfc7c518ad6f0d3b1c9fe3196b654e,87437f1718e5e55ca4eb4517fcb3a00707cbc5a9,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J562+K562+L562+M562+N562,=O562+P562,=((Q562/(R562+R561)))*100,,1,TAJO-341,"[]"
2013-11-30,562,a26c588e31c54e791cbb45f7d5bf1336d0c72da6,f9a6e9ca3dbfc7c518ad6f0d3b1c9fe3196b654e,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J563+K563+L563+M563+N563,=O563+P563,=((Q563/(R563+R562)))*100,,0,TAJO-207,"[]"
2013-11-30,563,02fd6cb9ab7664760d5549c8e59def0759118e6c,a26c588e31c54e791cbb45f7d5bf1336d0c72da6,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J564+K564+L564+M564+N564,=O564+P564,=((Q564/(R564+R563)))*100,,1,TAJO-207,"[]"
2013-12-01,564,dc56c8e714c1c930e6b572bfc9b5aed302075d12,02fd6cb9ab7664760d5549c8e59def0759118e6c,"[]","[]","[]","[]","[]",0,0,0,0,0,63,241,=J565+K565+L565+M565+N565,=O565+P565,=((Q565/(R565+R564)))*100,,0,TAJO-347,"[]"
2013-12-02,565,e29b062d69315d24d75d121b53987e24e0451071,dc56c8e714c1c930e6b572bfc9b5aed302075d12,"[org.apache.tajo.engine.function.math]","[]","[]","[]","[]",1,0,0,0,0,64,243,=J566+K566+L566+M566+N566,=O566+P566,=((Q566/(R566+R565)))*100,,1,TAJO-342,"[]"
2013-12-02,566,c26831669afd25b4e34fe7fad457eab4e98bcb00,e29b062d69315d24d75d121b53987e24e0451071,"[]","[]","[]","[]","[]",0,0,0,0,0,64,243,=J567+K567+L567+M567+N567,=O567+P567,=((Q567/(R567+R566)))*100,,1,TAJO-349,"[]"
2013-12-02,567,528c914f9a133bef79df07017cfa424c9fab4412,c26831669afd25b4e34fe7fad457eab4e98bcb00,"[]","[]","[{name:org.apache.tajo.master.rm,added:[org.apache.tajo.exception]}]","[]","[]",0,0,1,0,0,64,244,=J568+K568+L568+M568+N568,=O568+P568,=((Q568/(R568+R567)))*100,,1,TAJO-317,"[]"
2013-12-02,568,43ec04aaa34ffe5c5da2cfd05ff919ffac44044b,528c914f9a133bef79df07017cfa424c9fab4412,"[]","[]","[]","[]","[]",0,0,0,0,0,64,244,=J569+K569+L569+M569+N569,=O569+P569,=((Q569/(R569+R568)))*100,,0,TAJO-352,"[]"
2013-12-03,569,b3d754e288c0a6004d8e2ade94ad51e690ac0041,43ec04aaa34ffe5c5da2cfd05ff919ffac44044b,"[]","[]","[]","[]","[]",0,0,0,0,0,64,244,=J570+K570+L570+M570+N570,=O570+P570,=((Q570/(R570+R569)))*100,,0,TAJO-357,"[]"
2013-12-03,570,19c7585cc775764860341fcc9404ee92d80d3b20,b3d754e288c0a6004d8e2ade94ad51e690ac0041,"[]","[]","[]","[]","[]",0,0,0,0,0,64,244,=J571+K571+L571+M571+N571,=O571+P571,=((Q571/(R571+R570)))*100,,0,TAJO-348,"[]"
2013-12-03,571,2659cda4a88d074a7664babc39ac6ec1719778eb,19c7585cc775764860341fcc9404ee92d80d3b20,"[]","[]","[]","[]","[]",0,0,0,0,0,64,244,=J572+K572+L572+M572+N572,=O572+P572,=((Q572/(R572+R571)))*100,,0,TAJO-339,"[]"
2013-12-03,572,29a0aa01c5e68422841170b86537eab169eabf26,2659cda4a88d074a7664babc39ac6ec1719778eb,"[]","[]","[]","[]","[]",0,0,0,0,0,64,244,=J573+K573+L573+M573+N573,=O573+P573,=((Q573/(R573+R572)))*100,,0,TAJO-355,"[]"
2013-12-03,573,0b0de13b2444f9e75ad3e1f42cba51ddb1f86dc2,29a0aa01c5e68422841170b86537eab169eabf26,"[org.apache.tajo.catalog.partition]","[]","[{name:org.apache.tajo.catalog,added:[org.apache.tajo.catalog.partition]},{name:org.apache.tajo.catalog.store,added:[org.apache.tajo.catalog.partition]},{name:org.apache.tajo.cli,added:[org.apache.tajo.catalog.partition]},{name:org.apache.tajo.master,added:[org.apache.tajo.catalog.partition]},{name:org.apache.tajo.engine.planner,added:[org.apache.tajo.catalog.partition]}]","[]","[]",1,0,5,0,0,65,253,=J574+K574+L574+M574+N574,=O574+P574,=((Q574/(R574+R573)))*100,,0,TAJO-284,"[]"
2013-12-03,574,abc08308f7fe54619c56c6dbba5e4c0e7b669aa8,0b0de13b2444f9e75ad3e1f42cba51ddb1f86dc2,"[]","[]","[]","[]","[]",0,0,0,0,0,65,253,=J575+K575+L575+M575+N575,=O575+P575,=((Q575/(R575+R574)))*100,,1,TAJO-366,"[]"
2013-12-03,575,42999010e01040391b32474dcd54ffbff5741e6c,abc08308f7fe54619c56c6dbba5e4c0e7b669aa8,"[]","[]","[]","[]","[]",0,0,0,0,0,65,253,=J576+K576+L576+M576+N576,=O576+P576,=((Q576/(R576+R575)))*100,,1,TAJO-371,"[]"
2013-12-04,576,798d3010b1b28e47e281cb5f729e3a6713eeea33,42999010e01040391b32474dcd54ffbff5741e6c,"[]","[]","[]","[]","[]",0,0,0,0,0,65,253,=J577+K577+L577+M577+N577,=O577+P577,=((Q577/(R577+R576)))*100,,0,TAJO-306,"[]"
2013-12-05,577,d9e458fa011120d914b50212b094f0c5f9401fb0,798d3010b1b28e47e281cb5f729e3a6713eeea33,"[]","[]","[{name:org.apache.tajo.webapp,added:[org.apache.tajo.jdbc]},{name:org.apache.tajo.cli,added:[org.apache.tajo.jdbc]}]","[]","[]",0,0,2,0,0,65,255,=J578+K578+L578+M578+N578,=O578+P578,=((Q578/(R578+R577)))*100,,1,TAJO-359,"[]"
2013-12-06,578,da8cd2984317b61273ccd0d415401873c4eb4d7c,d9e458fa011120d914b50212b094f0c5f9401fb0,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J579+K579+L579+M579+N579,=O579+P579,=((Q579/(R579+R578)))*100,,4,TAJO-387,"[]"
2013-12-06,579,988fff90c9084762666635d558a203c6903f3dc1,da8cd2984317b61273ccd0d415401873c4eb4d7c,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J580+K580+L580+M580+N580,=O580+P580,=((Q580/(R580+R579)))*100,,0,TAJO-387,"[]"
2013-12-06,580,19b6abc3ec9c6b9f276194937e00ba3fe976e012,988fff90c9084762666635d558a203c6903f3dc1,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J581+K581+L581+M581+N581,=O581+P581,=((Q581/(R581+R580)))*100,,0,TAJO-389,"[]"
2013-12-06,581,c033d85cf065b9030e97e0b4c3596adacbbc255c,19b6abc3ec9c6b9f276194937e00ba3fe976e012,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J582+K582+L582+M582+N582,=O582+P582,=((Q582/(R582+R581)))*100,,0,TAJO-304,"[]"
2013-12-06,582,469c5a2437ded40da5675d2e87c7115583cd1b67,c033d85cf065b9030e97e0b4c3596adacbbc255c,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J583+K583+L583+M583+N583,=O583+P583,=((Q583/(R583+R582)))*100,,0,TAJO-388,"[]"
2013-12-07,583,b444061e2739f71de6d5ce39c2b8bc60b2fa0d9b,469c5a2437ded40da5675d2e87c7115583cd1b67,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J584+K584+L584+M584+N584,=O584+P584,=((Q584/(R584+R583)))*100,,0,TAJO-391,"[]"
2013-12-08,584,7e47f6b017717fcc8917b6881fc90c4ade37a8b2,b444061e2739f71de6d5ce39c2b8bc60b2fa0d9b,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J585+K585+L585+M585+N585,=O585+P585,=((Q585/(R585+R584)))*100,,1,TAJO-317,"[]"
2013-12-08,585,17d9cd7357d9e4e079a61acbaa755206c5f019db,7e47f6b017717fcc8917b6881fc90c4ade37a8b2,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J586+K586+L586+M586+N586,=O586+P586,=((Q586/(R586+R585)))*100,,1,TAJO-344,"[]"
2013-12-08,586,c4d331352daf6b9a742b23696ddfa235761e9c68,17d9cd7357d9e4e079a61acbaa755206c5f019db,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J587+K587+L587+M587+N587,=O587+P587,=((Q587/(R587+R586)))*100,,2,TAJO-395,"[]"
2013-12-08,587,2c7f552a54080d98545bc4b3cb162b48eadcf287,c4d331352daf6b9a742b23696ddfa235761e9c68,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J588+K588+L588+M588+N588,=O588+P588,=((Q588/(R588+R587)))*100,,0,TAJO-394,"[]"
2013-12-09,588,6df36b02d495c9a591297cc85f7df27a58040cf3,2c7f552a54080d98545bc4b3cb162b48eadcf287,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J589+K589+L589+M589+N589,=O589+P589,=((Q589/(R589+R588)))*100,,0,TAJO-392,"[]"
2013-12-09,589,0ddf6ef4aa2991d88e4a26346e6678da5c14267b,6df36b02d495c9a591297cc85f7df27a58040cf3,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J590+K590+L590+M590+N590,=O590+P590,=((Q590/(R590+R589)))*100,,1,TAJO-365,"[]"
2013-12-09,590,ad6ff6ede187bea29e64c1745fad4d90f7049433,0ddf6ef4aa2991d88e4a26346e6678da5c14267b,"[]","[]","[]","[]","[]",0,0,0,0,0,65,255,=J591+K591+L591+M591+N591,=O591+P591,=((Q591/(R591+R590)))*100,,1,TAJO-307,"[]"
2013-12-10,591,60f7df201d560e2693c29cd75674f2bccccf9092,ad6ff6ede187bea29e64c1745fad4d90f7049433,"[org.apache.tajo.engine.function.datetime]","[]","[{name:org.apache.tajo.master,added:[org.apache.tajo.engine.planner.graph]},{name:org.apache.tajo.json,added:[org.apache.tajo.datum]}]","[]","[]",1,0,2,0,0,66,259,=J592+K592+L592+M592+N592,=O592+P592,=((Q592/(R592+R591)))*100,,2,TAJO-336,"[]"
2013-12-10,592,551faa514cfb58b3174829c0f318a760b8d0d69d,60f7df201d560e2693c29cd75674f2bccccf9092,"[]","[]","[]","[]","[]",0,0,0,0,0,66,259,=J593+K593+L593+M593+N593,=O593+P593,=((Q593/(R593+R592)))*100,,0,TAJO-384,"[]"
2013-12-11,593,93bae895f539ca1c787150210ce78b2d3233d366,551faa514cfb58b3174829c0f318a760b8d0d69d,"[]","[]","[]","[]","[]",0,0,0,0,0,66,259,=J594+K594+L594+M594+N594,=O594+P594,=((Q594/(R594+R593)))*100,,1,TAJO-405,"[]"
2013-12-11,594,df56fca7c0d47188497444052eeea9b0abc9cbf6,93bae895f539ca1c787150210ce78b2d3233d366,"[]","[]","[]","[]","[]",0,0,0,0,0,66,259,=J595+K595+L595+M595+N595,=O595+P595,=((Q595/(R595+R594)))*100,,1,TAJO-410,"[]"
2013-12-11,595,0ee6b2432efbc809e60df6de073f839d3a2b9894,df56fca7c0d47188497444052eeea9b0abc9cbf6,"[]","[]","[]","[]","[]",0,0,0,0,0,66,259,=J596+K596+L596+M596+N596,=O596+P596,=((Q596/(R596+R595)))*100,,0,TAJO-390,"[]"
2013-12-12,596,2ff0eeaccb1ff37c5f54d1ac8aafedda7bdf6855,0ee6b2432efbc809e60df6de073f839d3a2b9894,"[]","[]","[]","[]","[]",0,0,0,0,0,66,259,=J597+K597+L597+M597+N597,=O597+P597,=((Q597/(R597+R596)))*100,,0,TAJO-61,"[]"
2013-12-12,597,3c302d9e290f5cacaa00d24750fae72d3d35c3e0,2ff0eeaccb1ff37c5f54d1ac8aafedda7bdf6855,"[]","[]","[]","[]","[]",0,0,0,0,0,66,259,=J598+K598+L598+M598+N598,=O598+P598,=((Q598/(R598+R597)))*100,,1,TAJO-407,"[]"
2013-12-13,598,fe7515d66a2ec3ef4fe0e33cb050e93f7e93631f,3c302d9e290f5cacaa00d24750fae72d3d35c3e0,"[]","[]","[]","[]","[]",0,0,0,0,0,66,259,=J599+K599+L599+M599+N599,=O599+P599,=((Q599/(R599+R598)))*100,,0,TAJO-414,"[]"
2013-12-14,599,62c49c05f522158d75d818df49100a0b1fd354bb,fe7515d66a2ec3ef4fe0e33cb050e93f7e93631f,"[org.apache.tajo.util.metrics,org.apache.tajo.master.metrics,org.apache.tajo.util.metrics.reporter]","[]","[{name:org.apache.tajo.master.querymaster,added:[org.apache.tajo.util.metrics.reporter,org.apache.tajo.util.metrics]},{name:org.apache.tajo.master,added:[org.apache.tajo.util.metrics,org.apache.tajo.master.metrics]},{name:org.apache.tajo.worker,added:[org.apache.tajo.util.metrics]}]","[]","[]",3,0,5,0,0,69,267,=J600+K600+L600+M600+N600,=O600+P600,=((Q600/(R600+R599)))*100,,1,TAJO-333,"[]"
2013-12-16,600,b4a71dc74171416f4274e524d07a685b54d9067d,62c49c05f522158d75d818df49100a0b1fd354bb,"[]","[]","[]","[]","[]",0,0,0,0,0,69,267,=J601+K601+L601+M601+N601,=O601+P601,=((Q601/(R601+R600)))*100,,1,TAJO-417,"[]"
2013-12-17,601,14160face45894a73f742f528e87b5f8ec2e10b9,b4a71dc74171416f4274e524d07a685b54d9067d,"[]","[]","[]","[]","[]",0,0,0,0,0,69,267,=J602+K602+L602+M602+N602,=O602+P602,=((Q602/(R602+R601)))*100,,1,TAJO-421,"[]"
2013-12-17,602,d930a90d50ce9b41050486ace11c96d0847b80b0,14160face45894a73f742f528e87b5f8ec2e10b9,"[]","[]","[]","[]","[]",0,0,0,0,0,69,267,=J603+K603+L603+M603+N603,=O603+P603,=((Q603/(R603+R602)))*100,,0,TAJO-418,"[]"
2013-12-17,603,775cfaaad49fee4e79b7cd582b381740461fa6b9,d930a90d50ce9b41050486ace11c96d0847b80b0,"[]","[]","[]","[]","[]",0,0,0,0,0,69,267,=J604+K604+L604+M604+N604,=O604+P604,=((Q604/(R604+R603)))*100,,0,TAJO-419,"[]"
2013-12-19,604,f58f6ee827139c01253902f0b1076b47fde9d5e6,775cfaaad49fee4e79b7cd582b381740461fa6b9,"[]","[]","[{name:org.apache.tajo.engine.planner.rewrite,added:[org.apache.tajo.catalog.partition,org.apache.tajo.storage,org.apache.tajo.catalog.statistics,org.apache.tajo.datum]},{name:org.apache.tajo.engine.planner.physical,added:[org.apache.tajo.catalog.partition]}]","[{name:org.apache.tajo.cli,removed:[org.apache.tajo.catalog.partition]},{name:org.apache.tajo.catalog.partition,removed:[org.apache.tajo.catalog.exception]}]","[org.apache.tajo.engine.planner.rewrite.PathFilter]",0,0,5,2,1,69,270,=J605+K605+L605+M605+N605,=O605+P605,=((Q605/(R605+R604)))*100,,2,TAJO-338,"[]"
2013-12-20,605,f08724f9c8bb80d93db0d5517fe6351a9a4d6e63,f58f6ee827139c01253902f0b1076b47fde9d5e6,"[]","[]","[{name:org.apache.tajo.engine.planner.physical,added:[org.apache.tajo.engine.planner.global]}]","[]","[]",0,0,1,0,0,69,271,=J606+K606+L606+M606+N606,=O606+P606,=((Q606/(R606+R605)))*100,,0,TAJO-435,"[]"
2013-12-21,606,9409a051435b56865a94b92aecad8ae4834dfff6,f08724f9c8bb80d93db0d5517fe6351a9a4d6e63,"[]","[]","[]","[]","[]",0,0,0,0,0,69,271,=J607+K607+L607+M607+N607,=O607+P607,=((Q607/(R607+R606)))*100,,1,TAJO-436,"[]"
2013-12-22,607,bd2b891994c8e3c52d956ffb3879b1ec60d70eec,9409a051435b56865a94b92aecad8ae4834dfff6,"[]","[]","[]","[]","[]",0,0,0,0,0,69,271,=J608+K608+L608+M608+N608,=O608+P608,=((Q608/(R608+R607)))*100,,0,TAJO-382,"[]"
2013-12-22,608,302824a390fcbe0f51914dd0347c5a17da22d298,bd2b891994c8e3c52d956ffb3879b1ec60d70eec,"[]","[]","[]","[]","[]",0,0,0,0,0,69,271,=J609+K609+L609+M609+N609,=O609+P609,=((Q609/(R609+R608)))*100,,0,TAJO-431,"[]"
